gene_id,E000,E003,E004,E005,E006,E007,E011,E012,E013,E016,E024,E027,E028,E037,E038,E047,E050,E053,E054,E055,E056,E057,E058,E059,E061,E062,E065,E066,E070,E071,E079,E082,E084,E085,E087,E094,E095,E096,E097,E098,E100,E104,E105,E106,E109,E112,E113,E114,E116,E117,E118,E119,E120,E122,E123,E127,E128
ENSG00000178184,3.375,7.651,7.662,4.22,4.375,21.829,15.593,17.854,13.199,12.944,7.303,2.807,12.167,0.645,0.26,0.892,0.254,3.934,3.024,0.734,0.957,23.076,15.443,17.492,22.865,0.864,0.462,1.376,4.3,1.636,8.679,5.29,4.548,3.108,0.561,2.403,0.588,1.51,8.181,1.009,0.291,0.828,0.675,0.898,3.69,9.004,0.526,0.837,1.493,0.556,3.745,14.191,3.659,0.944,0.255,16.001,0.738
ENSG00000178187,0.476,1.268,0.918,0.472,0.003,2.55,0.332,1.304,0.399,0.627,2.493,0.399,0.025,0.0,0.04,0.026,0.189,1.788,2.502,0.581,0.275,0.199,0.536,0.033,0.054,0.017,1.681,0.071,3.711,2.154,0.908,4.833,1.564,1.729,1.744,1.345,1.142,1.215,2.043,2.749,0.328,1.617,1.014,0.706,0.848,0.939,0.698,0.0,0.002,0.0,0.031,0.003,0.568,0.083,0.008,0.082,0.388
ENSG00000178188,17.098,11.042,4.973,8.512,8.481,12.863,12.432,17.762,9.516,8.587,9.741,9.986,5.821,18.098,22.297,18.942,23.584,14.715,17.857,12.972,14.711,15.101,8.909,21.309,18.054,17.467,10.076,5.245,20.714,20.43,23.96,22.321,24.069,22.976,14.514,22.531,17.959,23.92,34.666,65.677,18.891,23.044,23.269,23.705,18.318,39.781,36.495,3.958,5.865,5.45,14.677,7.534,7.954,15.568,7.54,6.259,3.936
ENSG00000178199,0.215,0.047,0.036,0.022,0.034,0.077,0.028,0.036,0.101,0.03,0.032,0.26,0.012,79.95,28.515,14.021,1.122,0.061,0.064,0.049,0.007,0.027,0.021,0.002,0.022,24.47,2.266,0.263,0.132,0.48,0.243,0.229,1.582,1.952,0.127,0.284,0.186,0.632,0.117,0.284,0.137,0.39,0.282,6.389,2.253,3.303,13.959,0.034,14.234,0.4,1.142,0.008,0.026,0.032,0.017,0.009,0.006
ENSG00000178201,0.823,1.621,0.46,0.376,0.398,1.41,0.617,1.202,0.405,0.332,1.573,0.397,1.11,0.786,1.511,1.821,4.027,1.9,2.978,0.498,0.172,0.05,0.448,0.077,0.423,0.538,0.0,0.281,4.526,7.354,0.488,3.479,2.109,2.259,1.758,0.098,1.935,0.405,0.495,0.251,0.635,2.827,1.457,0.488,0.447,0.55,0.258,0.28,0.621,0.0,1.662,0.044,0.309,0.233,0.166,0.288,0.234
ENSG00000178202,26.517,19.878,13.864,31.119,30.046,22.021,18.389,15.556,18.857,12.304,12.95,0.864,1.039,4.747,7.216,7.216,15.489,7.213,6.676,14.563,10.391,4.334,12.478,3.722,10.709,3.562,30.802,7.882,5.586,3.579,14.088,2.044,13.187,9.608,9.534,12.058,5.12,11.708,30.797,5.673,2.973,11.989,7.126,7.071,9.879,8.266,6.426,13.969,18.126,21.626,11.927,2.602,17.787,11.274,21.595,1.8,46.261
ENSG00000178206,0.888,0.018,0.012,0.004,0.044,0.018,0.026,0.016,0.057,0.018,0.211,0.004,0.0,0.02,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.046,0.141,0.0,0.0,0.016,0.019,0.078,0.002,0.01,0.005,0.0,0.004,0.028,0.014,0.001,0.0,0.012,0.298,0.0,0.0,0.047,5.231,0.0,0.003
ENSG00000178209,42.412,20.878,10.464,52.277,44.85,7.985,22.598,17.114,30.339,15.918,25.492,20.901,258.944,70.452,52.608,36.421,8.56,91.394,57.083,258.835,353.526,358.648,337.879,57.289,65.699,86.374,27.163,6.837,12.332,14.066,81.021,17.244,31.369,32.822,23.336,33.378,83.238,80.153,66.116,99.05,86.247,58.503,63.574,118.17,54.913,53.806,54.307,14.494,1.705,5.144,6.517,91.113,29.929,29.547,4.178,74.176,23.494
ENSG00000178217,0.032,0.027,0.026,0.069,0.005,0.031,0.088,0.033,0.089,0.049,0.031,0.051,0.115,0.177,0.075,0.206,0.043,0.088,0.07,0.0,0.003,0.025,0.04,0.016,0.02,0.103,0.037,0.011,0.134,0.037,0.024,0.59,0.011,0.014,0.017,0.0,0.008,0.166,0.01,0.011,0.009,0.008,0.015,0.042,0.047,0.144,0.118,0.024,0.117,0.007,0.0,0.013,0.009,0.0,0.015,0.115,0.001
ENSG00000178222,3.189,1.107,0.386,0.098,0.496,1.079,0.292,0.723,0.112,0.414,1.628,0.575,0.002,0.882,1.449,1.259,0.208,0.041,0.068,0.177,0.305,0.19,0.085,0.295,0.013,0.419,0.046,0.128,0.246,0.947,0.602,0.913,0.339,0.338,1.821,0.689,0.122,1.922,2.964,5.803,0.056,0.382,0.15,0.613,0.373,2.278,0.476,0.849,0.0,5.758,0.001,0.312,0.045,1.006,0.0,0.071,0.343
ENSG00000178226,2.177,0.383,0.207,0.08,0.071,0.376,0.147,0.203,0.224,0.167,0.168,0.146,0.219,0.121,0.112,0.097,0.329,0.238,0.241,0.156,0.187,0.24,0.171,0.816,0.262,0.453,1.755,0.689,0.618,0.747,1.587,0.415,0.53,0.701,0.28,1.613,0.739,1.785,0.729,1.965,0.552,0.855,1.226,2.151,1.846,2.328,1.518,0.061,0.052,5.301,0.6,0.177,0.049,0.145,0.173,0.131,0.051
ENSG00000178229,2.03,2.758,2.734,2.215,1.846,4.669,3.735,4.39,2.666,3.626,4.356,3.655,3.544,2.654,2.304,2.307,5.504,3.344,3.719,1.804,1.603,1.805,2.389,1.131,2.326,1.622,1.078,0.593,3.993,1.601,3.099,5.604,4.798,4.878,3.09,0.897,1.791,2.044,4.925,1.714,3.244,2.446,1.458,1.497,1.435,4.674,3.149,3.384,3.708,2.973,2.53,2.065,2.999,1.266,2.205,2.471,2.343
ENSG00000178233,0.246,3.8,0.858,0.009,0.001,2.012,2.777,0.404,0.388,1.779,4.875,0.437,0.323,0.978,1.219,1.182,0.758,1.901,4.739,0.086,0.001,0.003,0.001,0.029,0.005,0.601,0.006,0.059,17.407,13.751,0.165,55.793,1.683,0.93,0.556,0.131,0.386,0.303,0.046,0.716,0.022,0.512,0.271,0.31,1.772,0.298,0.094,0.005,0.091,0.001,0.007,0.007,0.0,0.018,0.007,0.005,0.001
ENSG00000178234,5.52,5.24,4.801,6.995,9.664,13.042,7.641,7.5,6.153,5.342,4.677,3.115,6.76,7.856,8.32,16.248,5.938,7.906,5.227,4.317,4.286,3.251,4.988,5.226,10.351,9.886,9.36,5.559,4.707,8.906,8.299,9.333,7.768,7.845,8.724,8.103,4.93,8.89,10.172,7.058,5.078,6.248,5.097,5.277,7.249,10.697,6.732,9.221,0.856,5.654,3.204,10.737,8.564,9.247,13.805,10.462,11.676
ENSG00000178235,0.094,3.824,0.021,0.002,0.001,1.937,1.216,1.227,0.219,0.685,0.33,0.0,0.004,0.008,0.0,0.0,0.043,0.017,1.635,0.0,0.01,0.0,0.003,0.0,0.002,0.0,0.0,0.052,7.451,22.699,0.027,11.631,0.221,0.091,1.281,0.0,0.0,0.0,0.0,0.437,0.006,0.0,0.0,0.04,0.055,0.083,0.006,0.012,0.121,0.0,0.0,0.006,0.01,0.0,0.025,0.003,0.01
ENSG00000178243,0.0,0.006,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178252,43.258,33.771,34.72,27.255,22.028,37.563,46.765,70.118,39.322,51.509,51.114,30.229,56.888,51.537,66.179,63.38,60.563,78.503,83.05,37.514,54.74,45.406,24.055,34.748,28.42,41.569,16.092,22.029,53.599,51.023,48.633,85.585,61.112,59.698,58.984,41.902,35.727,58.795,111.557,154.947,14.355,30.931,41.814,51.348,49.495,77.38,75.684,29.215,33.995,36.614,70.219,49.084,31.359,131.861,25.52,36.709,25.353
ENSG00000178257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.278,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178279,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.016,0.025,0.168,0.399,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178287,0.0,0.007,0.007,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.008,0.017,0.003,0.0,0.0,0.046,0.0,0.021,0.0,0.004,0.0,0.0,0.0,0.009,0.006,0.067,0.051,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
ENSG00000178295,7.151,6.789,5.713,4.998,1.419,7.081,5.546,7.756,4.037,7.904,9.036,6.743,8.686,2.464,2.152,2.316,5.104,3.369,4.351,4.144,2.949,2.681,11.334,1.274,3.16,2.881,2.096,1.39,2.63,1.608,7.809,1.244,5.614,5.248,1.633,1.696,1.231,2.884,0.8,3.231,0.596,1.435,2.018,6.255,3.929,6.741,4.898,15.812,34.875,19.544,4.124,5.734,6.49,4.371,17.297,7.348,4.144
ENSG00000178297,0.63,0.098,0.067,0.127,0.001,0.037,0.536,0.464,0.049,0.175,0.571,0.034,0.654,0.761,1.457,1.951,4.128,0.167,0.167,0.153,0.014,0.003,0.001,0.009,0.0,1.172,0.011,0.356,4.061,0.04,0.084,0.053,1.485,0.473,0.231,0.076,0.038,0.3,0.227,1.838,0.019,0.049,0.088,0.231,0.605,0.224,6.095,0.016,0.003,0.003,4.722,0.0,0.006,0.005,0.018,0.002,0.001
ENSG00000178301,2.022,1.429,0.348,2.683,0.305,0.641,0.688,0.795,0.186,0.843,1.028,0.18,0.963,1.36,2.752,2.552,1.669,1.441,1.605,0.476,0.369,0.169,0.059,1.186,1.286,1.052,1.556,11.681,3.089,1.353,0.268,3.286,10.883,14.217,3.41,1.128,0.485,0.284,7.996,0.799,0.888,0.846,0.436,1.45,9.425,0.227,0.233,1.718,0.136,0.31,11.431,0.116,0.552,0.612,0.546,0.139,1.015
ENSG00000178307,18.161,22.325,38.076,27.053,17.955,21.574,17.255,13.937,17.471,23.995,18.546,27.198,19.461,11.015,9.076,8.967,10.549,14.78,14.111,30.006,40.101,47.25,23.914,49.184,24.288,14.458,23.131,19.835,26.441,16.435,22.659,16.178,11.655,11.957,15.812,35.103,42.204,28.563,18.234,17.067,79.914,35.381,46.775,19.513,19.093,19.151,21.382,40.979,21.603,38.928,28.801,54.14,36.186,74.193,26.97,36.199,26.412
ENSG00000178338,4.17,5.779,3.023,6.281,4.086,6.624,6.359,7.038,6.059,3.495,3.331,6.572,3.253,4.084,6.227,6.344,14.047,2.625,3.481,2.089,1.025,1.299,3.899,0.374,1.784,3.555,2.328,1.785,4.261,3.787,4.825,4.377,10.038,9.347,3.631,1.924,2.351,6.452,6.208,7.959,2.783,2.517,3.613,2.748,2.279,9.654,5.285,4.551,7.42,8.946,3.635,2.217,2.623,2.385,8.458,3.807,2.346
ENSG00000178342,0.031,0.026,0.019,0.007,0.173,0.16,0.015,0.103,0.125,0.011,0.101,0.412,0.219,0.093,0.105,0.248,0.891,0.102,0.072,0.025,0.011,0.0,0.0,0.054,0.007,0.473,0.0,0.0,0.263,0.145,0.107,0.318,0.285,0.158,0.083,0.092,0.022,0.175,0.1,0.129,0.047,0.0,0.209,0.114,0.109,0.109,0.318,0.0,0.0,0.0,0.017,0.0,0.076,0.0,0.0,0.0,0.352
ENSG00000178343,3.097,2.233,0.84,0.002,1.024,0.092,0.897,0.131,0.809,5.367,8.65,0.021,0.0,0.022,0.022,0.0,0.0,0.467,0.551,0.041,0.041,0.012,0.004,0.0,0.01,0.023,4.598,0.354,0.416,1.175,1.236,0.021,8.579,21.701,0.081,0.765,8.269,2.149,0.219,0.399,1.215,12.558,21.781,1.812,13.134,0.702,1.482,0.005,0.019,0.0,0.005,0.0,0.004,20.848,0.0,0.0,0.414
ENSG00000178358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.127,0.042,0.0,0.0,0.05,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178363,0.132,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.684,142.569,0.0,0.066,0.0,0.0,0.0,0.0,0.027,0.008,18.332,14.275,0.107,0.0,0.0,0.352,0.083,0.0,0.0,338.144,0.0,0.147,0.252,0.012,0.0,0.068,0.081,0.042,0.222,0.041,0.026,0.018,0.271,0.156,305.275,0.236,0.007,0.0,0.0,0.0,93.197,0.0,0.0,0.0,28.761,0.0
ENSG00000178372,2.938,0.033,0.026,0.081,0.0,0.0,0.0,0.0,0.0,0.035,0.032,2.441,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,4.284,6.243,0.203,0.0,0.0,0.131,0.0,0.0,0.0,98.412,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.009,0.013,0.0,0.016,0.016,282.054,0.111,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,7.156,0.0
ENSG00000178381,8.346,2.732,3.917,7.889,5.381,3.279,4.94,5.517,5.57,6.975,2.931,25.581,11.472,34.628,25.923,26.962,11.921,5.517,6.295,13.748,7.495,9.788,5.865,4.795,4.816,23.469,24.168,28.117,10.639,17.254,11.253,6.961,4.73,4.358,19.519,24.456,6.46,14.819,11.318,14.861,16.504,6.049,10.117,13.802,8.893,10.606,14.197,25.029,9.795,15.995,53.321,7.422,10.489,12.406,10.673,8.236,6.414
ENSG00000178385,1.049,0.78,1.354,1.532,1.171,3.096,1.908,2.3,2.283,1.257,2.096,1.77,1.626,6.534,7.695,7.617,3.872,2.461,3.721,2.593,1.596,0.691,1.249,1.276,2.36,6.935,0.974,0.926,4.275,0.882,1.122,6.236,2.967,3.018,4.179,1.221,1.649,1.306,1.758,2.072,1.288,1.277,0.429,1.537,1.18,0.667,0.727,2.902,1.138,1.57,2.151,1.58,1.91,1.738,0.698,1.561,1.768
ENSG00000178386,1.672,3.226,3.355,3.34,1.985,4.021,5.149,4.747,4.442,3.829,2.849,1.187,2.049,1.091,2.317,1.849,3.478,3.12,5.12,1.427,0.736,0.566,2.09,1.15,2.498,1.18,3.207,1.924,3.619,2.702,3.368,4.755,9.136,12.105,2.968,2.11,2.547,3.414,4.235,3.895,1.561,3.821,3.377,2.71,2.948,5.115,3.278,3.227,3.67,1.518,1.727,1.597,2.489,1.18,0.18,3.003,2.6
ENSG00000178394,0.0,1.699,0.088,0.0,0.0,0.003,0.0,0.092,0.008,2.201,8.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357,2.367,0.0,36.694,0.012,0.014,0.009,0.036,0.0,0.02,1.7,0.029,0.0,0.019,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003
ENSG00000178395,0.021,0.017,0.019,0.0,0.001,0.007,0.01,0.0,0.014,0.0,0.013,0.004,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.026,0.007,0.0,0.03,0.008,0.0,0.004,0.015,0.0,0.0,0.008,0.0,0.0,0.0,0.359,0.0,0.0,0.0,0.004,0.0,0.009,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.002,0.009
ENSG00000178397,12.626,8.297,10.349,14.281,11.27,13.347,13.538,13.665,13.361,11.768,8.547,7.438,8.777,2.59,4.799,5.041,10.034,7.033,7.785,12.006,5.03,8.453,7.995,9.133,8.547,2.723,16.476,5.462,19.463,9.018,10.973,22.713,7.237,6.268,7.805,9.569,14.535,6.874,11.859,5.263,72.156,14.543,13.511,7.557,6.006,15.804,10.985,24.151,11.404,18.304,10.144,9.36,10.27,8.84,10.164,12.815,13.052
ENSG00000178401,3.835,0.104,0.142,0.37,0.577,0.062,1.427,0.072,0.555,0.279,0.046,0.043,0.013,0.0,0.0,0.015,0.007,0.381,0.571,0.806,0.85,0.006,0.004,1.177,1.159,0.0,0.382,15.335,0.149,1.591,0.017,0.025,14.93,16.794,4.443,1.849,0.005,0.194,0.12,2.843,0.017,0.051,0.013,6.93,9.74,0.12,0.077,18.414,0.461,1.797,17.673,0.036,1.927,1.042,0.732,0.022,2.353
ENSG00000178403,0.779,0.043,0.016,0.0,0.0,0.654,4.422,0.794,0.149,0.054,0.004,1.039,0.025,0.0,0.0,0.023,0.026,0.026,0.002,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,1.129,0.652,0.0,19.255,0.0,0.0,0.004,0.0,0.0,0.0,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.02,0.0,0.002,1.257,0.0,0.0,0.006,0.01,0.0,0.036,0.0,0.0
ENSG00000178404,13.218,2.281,1.526,4.125,16.916,2.185,4.594,3.275,5.596,2.2,6.42,2.701,4.358,2.132,1.932,2.895,2.936,25.525,19.946,37.786,56.391,0.517,0.952,148.089,147.518,13.211,13.778,2.908,17.134,5.181,14.361,16.704,4.517,4.555,14.383,2.696,3.243,4.647,29.069,7.271,0.432,4.154,3.274,4.035,5.169,1.119,5.054,3.694,0.0,0.861,0.67,1.084,20.61,5.155,0.002,0.271,55.247
ENSG00000178409,5.209,14.845,16.477,5.251,1.118,4.67,6.04,7.694,2.086,16.406,27.282,1.6,5.851,0.808,0.522,0.993,0.612,5.04,4.72,1.221,2.503,5.482,5.09,3.049,2.458,0.958,0.226,0.489,2.777,0.446,0.879,5.705,3.054,3.53,1.726,1.617,0.803,1.487,0.693,1.495,1.577,0.383,0.511,2.357,3.01,1.746,0.975,1.829,2.601,2.311,1.675,5.441,2.425,1.495,1.956,2.847,1.442
ENSG00000178412,0.058,0.013,0.087,0.12,0.028,0.029,0.037,0.042,0.018,0.064,0.013,0.335,0.053,0.154,0.044,0.06,0.143,0.1,0.058,0.01,0.083,0.05,0.042,0.049,0.029,0.082,0.0,0.0,0.035,0.0,0.006,0.013,0.001,0.008,0.041,0.059,0.014,0.016,0.035,0.0,0.078,0.001,0.0,0.041,0.099,0.016,0.0,0.008,0.055,0.02,0.035,0.067,0.066,0.21,0.017,0.031,0.04
ENSG00000178425,11.672,22.454,19.285,8.402,11.692,20.96,14.013,18.64,12.477,24.458,17.647,4.825,10.115,9.674,12.651,11.79,26.979,0.183,0.985,3.952,5.876,6.496,13.903,6.087,13.48,7.109,20.98,27.317,0.963,10.486,8.733,0.655,24.41,27.262,15.963,20.444,11.915,16.007,10.588,10.093,5.464,13.619,11.041,10.576,16.279,19.477,13.771,12.527,39.929,18.91,14.552,13.964,4.274,3.446,8.714,11.903,7.443
ENSG00000178445,6.807,73.013,23.228,13.369,0.093,26.605,16.284,25.561,1.032,32.771,29.291,0.088,0.291,0.394,0.514,0.347,0.028,20.396,26.554,0.269,0.236,0.11,0.171,0.36,0.32,0.399,0.086,34.417,7.573,2.952,0.918,2.263,4.074,2.746,0.373,0.055,0.015,0.045,0.037,0.049,0.567,0.08,0.01,0.215,0.237,0.589,0.049,7.649,65.311,0.286,27.762,1.043,0.177,0.374,0.003,0.253,0.113
ENSG00000178449,18.963,17.359,16.819,14.965,33.969,13.508,6.673,8.475,10.128,11.617,9.535,18.162,11.343,19.203,19.421,19.534,12.885,8.484,9.138,11.51,15.144,21.463,10.771,21.045,21.323,16.924,99.64,85.575,13.934,38.489,22.623,6.281,14.501,16.752,31.048,76.073,56.245,36.267,33.809,21.137,47.333,93.476,59.547,41.071,46.463,29.163,45.305,43.278,42.284,52.675,22.071,32.907,21.097,38.126,31.917,35.298,15.708
ENSG00000178460,0.189,0.184,0.094,0.061,0.038,0.117,0.003,0.075,0.0,0.017,0.226,0.028,0.822,2.152,3.102,2.661,4.578,0.174,0.26,0.337,0.083,0.11,0.425,0.057,0.295,1.422,0.095,0.156,0.261,0.365,0.18,0.341,0.904,0.857,0.235,0.122,0.287,0.257,0.147,0.183,0.648,0.574,0.373,0.124,0.188,0.299,0.248,0.433,0.015,0.011,0.078,0.16,0.108,0.046,0.011,0.427,0.19
ENSG00000178462,0.562,0.1,0.04,0.534,0.0,0.005,0.0,0.014,0.0,0.034,0.005,0.018,0.468,0.0,0.0,0.0,0.621,0.0,0.0,0.0,0.0,0.591,0.457,0.0,0.055,0.0,13.555,0.0,0.0,1.111,0.156,0.0,21.167,27.618,0.0,0.215,0.21,0.076,0.012,0.2,0.169,0.451,0.3,14.586,10.354,0.43,0.018,1.251,0.022,0.329,0.341,6.449,0.008,0.006,6.717,1.898,0.0
ENSG00000178467,5.45,3.713,1.707,1.785,4.487,8.308,4.04,7.658,4.062,3.05,5.11,1.625,1.212,16.086,19.473,18.212,9.556,11.096,10.882,6.535,4.884,0.778,0.717,2.105,1.268,11.412,3.517,5.033,11.173,15.472,8.143,12.944,11.367,11.647,33.606,8.098,7.009,14.765,13.9,27.884,2.333,8.191,10.768,8.527,11.044,10.349,10.568,4.742,5.619,10.038,0.009,1.708,3.672,13.217,0.05,0.412,4.09
ENSG00000178473,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189,0.075,0.04,0.0,0.02,0.0,7.642,4.347,42.793,0.942,0.0,0.992,0.03,25.171,0.007,0.0,0.0,3.693,4.019,0.159,0.0,0.014,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178498,13.717,15.461,12.785,4.857,10.347,29.177,25.196,30.903,12.848,17.853,22.062,19.091,1.917,14.522,15.256,15.822,17.431,28.34,33.297,7.087,1.809,4.785,5.558,8.107,17.892,12.284,8.785,1.773,83.258,41.665,15.867,72.016,7.924,3.897,28.394,9.838,8.329,12.544,28.696,28.192,1.875,13.82,15.346,4.669,4.583,17.421,13.351,7.418,1.867,0.0,10.817,1.139,1.546,23.041,0.024,1.443,4.639
ENSG00000178502,3.399,3.43,2.867,4.147,2.299,5.616,4.954,5.426,3.245,3.651,5.737,6.893,8.6,20.232,18.153,21.687,7.696,8.508,9.2,3.873,3.168,1.947,4.256,1.89,5.155,13.625,1.822,0.341,6.839,0.733,1.715,8.243,3.73,3.408,9.441,1.369,1.531,0.845,3.121,1.028,4.717,2.038,1.639,1.803,1.755,1.109,1.321,10.407,7.95,15.273,8.032,7.091,6.562,3.188,7.869,5.307,6.455
ENSG00000178522,0.696,0.003,0.021,0.002,0.007,0.082,0.01,0.017,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.426,0.208,0.0,0.0,0.0,0.0,0.025,0.045,0.0,0.0,0.0,48.244,0.0,0.0,0.065,0.017,0.002,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000178531,20.366,40.924,43.319,16.594,15.912,121.379,48.242,62.977,30.446,59.712,53.724,7.018,1.48,0.07,0.0,0.056,0.978,109.246,103.774,8.607,14.253,18.733,6.374,34.073,8.517,0.036,0.045,0.192,108.719,66.813,8.2,239.266,4.474,0.481,5.239,1.535,0.508,7.135,3.174,3.327,0.059,0.163,0.664,1.647,1.041,0.734,0.975,0.838,0.01,0.203,0.071,2.169,1.805,20.009,1.361,1.334,0.762
ENSG00000178537,7.096,3.083,4.299,4.056,8.786,2.431,6.086,4.463,6.167,3.564,2.458,3.652,5.212,5.136,3.746,4.711,20.737,9.798,10.73,3.653,7.779,5.487,5.51,10.687,11.826,11.077,32.286,133.806,5.352,12.274,7.256,2.638,29.646,21.296,15.109,23.735,38.95,11.86,10.112,13.112,58.186,42.762,36.142,29.239,42.231,23.626,26.806,11.764,17.487,21.218,17.466,13.518,17.108,8.505,26.859,16.487,16.628
ENSG00000178538,2.967,1.216,0.514,0.188,0.002,0.662,0.773,0.539,1.498,1.131,1.291,0.956,0.0,0.748,0.04,0.039,1.046,0.966,0.479,0.008,0.006,0.029,0.027,9.652,14.059,0.534,0.407,0.046,0.513,2.875,0.364,0.132,5.646,11.03,8.69,3.955,3.993,2.329,0.109,1.529,0.829,6.081,4.885,1.466,2.131,2.986,1.417,7.945,0.042,0.0,0.0,0.048,0.004,0.019,25.287,0.017,0.0
ENSG00000178562,9.816,0.009,0.0,0.011,0.013,0.001,0.011,0.0,0.031,0.008,0.0,0.009,0.015,155.249,153.381,64.797,0.194,0.0,0.0,0.0,0.008,0.0,0.005,0.012,0.023,45.266,6.929,0.297,0.045,0.023,0.117,0.06,1.007,0.809,0.038,0.441,0.144,0.211,0.232,0.165,0.081,0.167,0.118,6.251,0.409,34.081,3.088,0.0,0.013,0.0,0.004,0.007,0.359,0.0,0.0,0.013,0.01
ENSG00000178567,15.919,10.759,6.896,8.357,9.617,24.694,12.759,14.444,7.665,6.937,7.154,17.047,6.374,18.832,17.281,13.526,29.681,8.968,13.83,5.242,3.873,2.109,4.558,3.509,7.458,11.877,3.893,8.424,20.44,19.188,6.465,24.342,17.076,15.552,24.453,3.574,9.642,12.552,13.798,6.01,11.411,13.667,11.47,5.106,4.758,14.259,7.608,10.68,32.794,26.42,11.753,4.381,15.797,6.082,46.49,4.933,14.37
ENSG00000178568,0.28,0.142,0.055,0.711,0.008,0.179,25.99,0.507,0.669,0.767,0.158,0.095,0.004,0.001,0.0,0.0,0.0,0.64,5.734,0.001,0.002,0.001,0.002,0.026,0.015,0.0,1.086,0.031,15.662,5.254,0.028,9.03,0.242,0.048,1.089,0.243,1.533,1.078,0.07,0.584,0.307,4.428,1.369,0.026,0.009,0.099,0.023,0.0,0.015,0.219,0.003,0.0,0.008,0.019,0.0,0.01,0.017
ENSG00000178573,20.491,1.242,0.298,9.369,26.106,7.322,8.525,4.456,3.635,2.414,2.453,1.502,1.315,29.771,1.257,1.74,1.526,14.377,6.666,0.313,0.214,1.504,0.689,8.034,15.307,9.062,26.316,20.401,5.382,10.937,13.73,6.748,156.097,191.585,2.219,13.196,2.116,7.979,42.306,3.676,13.871,4.51,3.249,5.678,19.667,46.798,17.993,0.3,0.026,0.001,0.063,2.739,3.635,0.028,0.005,7.492,8.243
