gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value_1,value_2
XLOC_003107,31,13,26,26,4,0.460062,0.535054
XLOC_003108,39,0,36,35,0,1167.97,1209.88
XLOC_003112,68,21,54,79,0,11.0315,11.2162
XLOC_003113,39,6,21,38,0,142.452,137.766
XLOC_003114,0,0,0,0,9,1.0217,0.968466
XLOC_003115,0,0,0,0,21,0.0,0.0
XLOC_003118,0,0,0,0,0,1.76994,1.73319
XLOC_003119,0,0,0,0,0,0.26354,0.321906
XLOC_003120,0,0,0,0,0,5.80843,5.03078
XLOC_003122,18,0,20,18,0,12.0674,13.8777
XLOC_003123,8,4,7,0,25,0.0,0.0
XLOC_003124,7,13,0,4,9,0.755116,0.750741
XLOC_003125,27,7,25,28,4,55.5987,56.2684
XLOC_003126,42,9,34,39,4,20.7484,20.2905
XLOC_003127,42,9,34,39,4,0.0,0.0
XLOC_003128,1,10,0,0,22,0.0,0.0
XLOC_003129,0,9,0,0,4,0.0,0.0
XLOC_003130,13,4,20,12,0,171.61,169.519
XLOC_003131,0,0,0,0,6,0.0,0.0
XLOC_003132,6,6,6,0,59,0.00764868,0.0318291
XLOC_003133,5,0,4,0,9,0.139822,0.242167
XLOC_003135,24,3,23,17,0,5.33864,5.38074
XLOC_003136,4,4,0,3,74,0.0,0.0
XLOC_003137,6,3,0,0,96,0.0239684,0.00920053
XLOC_003139,31,11,44,31,0,18.53,17.6359
XLOC_003140,22,6,9,4,64,0.182954,0.31464
XLOC_003141,22,6,9,4,64,0.730632,0.453374
XLOC_003142,0,0,0,0,7,0.0,0.0
XLOC_003143,53,7,57,55,0,16.4925,14.4202
XLOC_003144,0,0,0,0,0,0.180348,0.143524
XLOC_003145,0,0,0,0,0,6.38644,6.07449
XLOC_003146,0,0,0,0,0,0.223818,0.256707
XLOC_003147,27,4,30,43,0,31.8932,32.2208
XLOC_003148,11,4,12,6,18,0.201254,0.224132
XLOC_003149,0,0,0,26,0,0.0602151,0.0277797
XLOC_003150,49,2,69,37,0,10.2716,9.0669
XLOC_003151,5,0,5,0,7,0.0,0.0434854
XLOC_003152,0,0,0,0,0,0.0,0.0
XLOC_003153,0,0,0,0,0,0.0,0.0
XLOC_003154,0,0,0,0,0,0.0,0.0
XLOC_003155,0,0,0,0,0,0.0,0.0
XLOC_003156,15,0,16,8,7,0.78102,0.940985
XLOC_003157,15,0,16,8,7,14.6479,15.2565
XLOC_003158,14,5,17,14,0,0.125433,0.169409
XLOC_003159,14,5,17,14,0,1.96006,1.94781
XLOC_003160,14,5,17,14,0,0.0,0.0
XLOC_003161,14,5,17,14,0,1.69555,1.60578
XLOC_003162,14,5,17,14,0,4.749,4.79399
XLOC_003163,24,0,30,22,0,14.4598,13.9919
XLOC_003165,11,0,17,7,0,18.514,16.728
XLOC_003166,22,5,27,49,0,47.0672,53.9881
XLOC_003167,19,9,21,17,2,3.22638,3.06141
XLOC_003168,18,5,32,17,0,17.076,18.1803
XLOC_003169,12,5,22,13,0,16.2816,16.7308
XLOC_003170,23,5,26,22,0,17.47,19.1154
XLOC_003171,42,0,45,33,0,16.1068,15.6386
XLOC_003172,44,17,46,45,9,33.774,35.1394
XLOC_003173,4,0,6,4,0,9.01874,8.6284
XLOC_003174,3,0,4,0,11,0.0,0.0
XLOC_003175,26,8,30,3,35,0.208071,0.176559
XLOC_003176,15,0,21,6,0,11.4049,11.7855
XLOC_003177,4,0,6,0,24,0.045982,0.0262986
XLOC_003178,0,0,0,0,0,0.194069,0.168776
XLOC_003179,0,0,0,0,11,0.0,0.0
XLOC_003180,15,3,13,11,6,4.8807,4.45772
XLOC_003181,9,3,11,0,8,0.227358,0.228591
XLOC_003182,27,11,31,23,0,3.88338,3.63464
XLOC_003183,27,0,29,20,0,17.0383,17.5193
XLOC_003184,0,0,0,0,0,0.267752,0.180713
XLOC_003185,0,0,0,0,0,0.0872672,0.133219
XLOC_003186,0,0,0,0,0,2.97855,1.89091
XLOC_003187,0,0,0,0,0,0.0,0.0
XLOC_003188,0,0,0,0,7,3.11227,3.33805
XLOC_003189,0,0,0,0,7,0.0,0.0
XLOC_003190,0,0,0,0,7,0.14122,0.52599
XLOC_003191,0,0,0,0,0,0.0930278,0.0345466
XLOC_003192,26,5,23,18,0,16.167,16.3687
XLOC_003194,0,0,0,0,4,0.0,0.0
XLOC_003195,24,4,36,37,0,14.4473,15.4664
XLOC_003196,31,13,28,29,0,1.7469,2.15982
XLOC_003197,27,5,35,32,0,181.567,163.717
XLOC_003198,26,0,26,17,0,18.2305,18.0071
XLOC_003199,30,15,29,22,0,6.39901,6.00302
XLOC_003200,4,0,0,0,0,0.0,0.0
XLOC_003201,15,0,9,14,6,6.85774,6.66843
XLOC_003202,15,0,9,14,6,0.421044,0.23305
XLOC_003203,16,0,8,15,7,9.79371,9.07234
XLOC_003204,7,0,0,0,20,0.0454747,0.0958302
XLOC_003205,15,0,13,11,4,7.93361,7.9796
XLOC_003206,4,4,7,0,23,0.0125925,0.0147695
XLOC_003207,12,0,17,14,3,5.16818,4.98436
XLOC_003208,21,15,18,19,5,5.18211,5.09555
XLOC_003209,14,0,11,0,82,0.0,0.0
XLOC_003210,19,0,26,16,0,7.51607,7.31823
XLOC_003211,19,0,26,16,0,12.6484,14.6047
XLOC_003212,43,0,31,80,0,90.8729,91.8303
XLOC_003213,15,0,15,8,0,0.369004,0.475354
XLOC_003214,55,10,53,54,0,343.427,333.018
XLOC_003216,0,0,0,0,3,0.0598564,0.0
XLOC_003217,16,0,18,11,0,12.8594,12.9454
XLOC_003218,17,13,8,0,92,0.0,0.0
XLOC_003219,14,4,20,25,0,19.1121,19.0584
XLOC_003220,31,0,25,29,0,25.0599,24.2557
XLOC_003221,31,0,25,29,0,0.0,0.0
XLOC_003222,31,0,25,29,0,8.38025,8.96406
XLOC_003223,50,15,44,51,0,21.6228,20.8357
XLOC_003224,50,15,44,51,0,8.87545,8.87781
XLOC_003225,50,9,43,55,0,5.15441,4.73171
XLOC_003226,20,14,13,0,55,0.0265851,0.0315802
XLOC_003228,18,16,22,0,89,0.0,0.0385089
XLOC_003229,17,4,19,10,0,6.52047,6.36921
XLOC_003230,25,3,24,11,28,7.45858,8.82475
XLOC_003231,38,6,48,30,0,0.544174,0.244202
XLOC_003232,29,8,19,20,0,5.02146,5.02252
XLOC_003233,26,4,29,21,0,9.86152,9.4329
XLOC_003234,15,2,21,14,0,41.5218,40.9811
XLOC_003235,23,9,24,3,16,0.601235,0.711799
XLOC_003236,33,6,41,12,8,12.9993,13.1987
XLOC_003237,34,0,30,29,0,7.05387,7.17696
XLOC_003238,35,6,37,29,14,8.57336,9.19058
XLOC_003240,24,4,25,21,0,4.83942,5.10364
XLOC_003241,16,0,27,7,0,3.19138,2.50447
XLOC_003242,27,0,36,17,0,2.22256,2.85108
XLOC_003243,74,17,54,60,0,17.9842,16.9095
XLOC_003244,29,3,29,27,0,6.50334,6.25311
XLOC_003245,12,0,14,7,0,6.82143,6.83681
XLOC_003246,8,0,13,21,0,27.8904,28.6488
XLOC_003247,27,10,47,34,0,6.6886,6.6373
XLOC_003248,4,3,0,10,6,0.524272,0.495878
XLOC_003249,5,14,10,0,32,0.210626,0.151722
XLOC_003250,20,5,30,8,0,3.44184,3.51253
XLOC_003251,27,5,29,23,0,15.2623,15.2672
XLOC_003252,9,6,9,3,58,0.0643914,0.100908
XLOC_003253,20,4,33,17,0,11.3792,12.1181
XLOC_003254,17,5,19,19,0,4.72532,5.26383
XLOC_003255,14,0,15,10,0,163.185,168.89
XLOC_003256,0,0,3,0,3,0.0549566,0.0
XLOC_003257,0,6,0,0,50,0.0,0.00765591
XLOC_003258,0,0,0,0,0,26.2865,26.7523
XLOC_003259,37,0,43,37,0,6.2425,5.59029
XLOC_003260,16,6,20,3,33,1.56577,1.9847
XLOC_003261,22,5,30,18,0,25.603,26.9979
XLOC_003262,8,5,11,0,18,0.00767109,0.0183293
XLOC_003263,18,3,21,15,0,11.8504,11.568
XLOC_003264,21,6,33,21,0,13.2632,12.6847
XLOC_003265,8,9,11,0,38,0.0236473,0.0
XLOC_003266,0,0,0,57,0,2.00915,1.6911
XLOC_003267,37,0,31,56,0,21.4822,20.7506
XLOC_003268,19,0,23,15,0,11.3947,11.5195
XLOC_003269,19,0,23,15,0,0.0,0.0
XLOC_003271,50,9,54,52,0,6.71487,5.94502
XLOC_003272,0,0,0,0,2,0.394699,0.306236
XLOC_003273,24,5,26,23,0,19.6408,19.0798
XLOC_003274,0,0,0,0,4,0.0,0.0
XLOC_003275,21,4,29,20,0,8.76414,8.18936
XLOC_003276,10,9,11,4,30,0.0162918,0.0
XLOC_003277,3,0,8,3,4,0.0,0.0
XLOC_003278,4,0,7,0,23,0.00786319,0.0182502
XLOC_003279,16,9,20,16,3,5.83404,6.12256
XLOC_003280,9,0,15,9,0,33.1131,31.3561
XLOC_003281,16,11,18,0,21,0.0243294,0.00722439
XLOC_003282,0,0,0,0,0,0.0,0.0
XLOC_003283,0,0,0,0,0,0.0,0.0
XLOC_003284,0,0,0,0,0,0.0,0.0
XLOC_003285,0,0,0,0,9,0.0,0.0
XLOC_003287,17,0,14,0,14,0.0316619,0.0
XLOC_003288,17,0,14,0,14,0.389651,0.379584
XLOC_003289,17,0,14,0,14,0.597943,0.206398
XLOC_003290,17,0,14,0,14,0.0,0.0
XLOC_003291,0,0,0,0,15,0.0,0.0
XLOC_003292,12,14,13,0,48,1.27932,0.978143
XLOC_003293,3,13,0,0,92,0.0,0.0
XLOC_003294,16,0,19,13,0,0.274289,0.117741
XLOC_003295,24,6,21,12,5,1.44813,1.56983
XLOC_003296,20,6,28,16,0,11.948,14.4182
XLOC_003297,31,6,39,36,0,11.166,10.5041
XLOC_003298,18,7,29,17,0,7.52434,8.0045
XLOC_003299,22,6,32,43,0,6.24168,7.25772
XLOC_003300,18,0,20,21,0,24.642,22.9034
XLOC_003301,9,0,9,0,31,0.0322283,0.0486865
XLOC_003302,14,0,18,11,0,16.5095,18.0589
XLOC_003303,43,8,41,54,0,0.207055,0.261033
XLOC_003304,0,0,8,0,0,7.81563,7.62867
XLOC_003305,0,0,0,0,0,3.68034,2.81975
XLOC_003306,26,5,28,22,3,18.2872,18.0147
XLOC_003307,26,5,28,22,3,0.0,0.0
XLOC_003308,3,4,0,0,29,0.0,0.0
XLOC_003309,13,6,19,0,77,0.456339,0.488454
XLOC_003310,0,0,0,0,12,0.0,0.0
XLOC_003312,16,0,18,15,0,0.181682,0.23129
XLOC_003313,16,0,18,15,0,1.31149,1.44762
XLOC_003314,0,0,0,0,0,0.0,0.0
XLOC_003315,10,0,14,8,0,4.44472,4.31485
XLOC_003316,29,0,33,35,0,78.1824,81.8998
XLOC_003317,35,12,37,3,50,0.0259796,0.0307147
XLOC_003318,29,6,27,0,72,0.0538135,0.0317813
XLOC_003319,28,0,25,16,25,81.9856,83.3583
XLOC_003320,0,0,0,0,29,0.0,0.0
XLOC_003321,19,0,16,12,0,4.99636,5.98975
XLOC_003322,25,0,28,22,0,8.20234,9.19441
XLOC_003323,0,0,0,0,0,9.30812,9.65638
XLOC_003324,0,0,0,0,14,0.0,0.0
XLOC_003325,22,3,25,17,0,0.0145706,0.0167057
XLOC_003326,22,3,25,17,0,6.12642,5.90011
XLOC_003327,26,5,29,19,0,55.1506,57.2359
XLOC_003328,26,5,29,19,0,0.0,0.0
XLOC_003329,27,12,22,23,9,8.8373,9.14111
XLOC_003330,0,0,0,0,0,0.0,0.0
XLOC_003331,0,9,4,0,43,0.0,0.0
XLOC_003332,10,0,9,0,31,0.0663706,0.0915371
XLOC_003333,15,9,16,32,0,17.8416,13.5796
XLOC_003334,29,11,29,27,12,76.8716,76.0822
XLOC_003336,0,0,0,4,0,16.5315,16.3518
XLOC_003337,0,9,0,0,38,0.205377,0.196684
XLOC_003338,12,0,17,0,50,1.36061,1.13671
XLOC_003339,33,5,45,25,0,1.49994,2.1876
XLOC_003340,51,14,25,26,31,3.40233,3.0854
XLOC_003341,47,0,11,28,12,0.195978,0.0338982
XLOC_003342,31,5,27,28,3,20.4442,19.3078
XLOC_003343,3,15,0,0,75,0.0,0.0092421
XLOC_003344,32,13,20,10,75,0.377764,0.254922
XLOC_003345,3,2,0,4,83,0.0368539,0.0445314
XLOC_003346,7,14,7,0,90,0.0647753,0.0379489
XLOC_003347,16,20,0,3,54,21.3705,19.2821
XLOC_003348,14,7,20,16,0,0.136849,0.106851
XLOC_003349,14,7,20,16,0,51.7922,51.6
XLOC_003350,25,10,17,18,23,0.43431,0.421657
XLOC_003351,17,4,13,13,6,28.8841,28.221
XLOC_003352,3,8,0,0,28,0.45331,0.572883
XLOC_003353,3,8,0,0,28,6.03225,5.1895
XLOC_003355,16,3,17,4,5,0.168818,0.0850887
XLOC_003356,22,7,20,12,16,1.81878,2.10259
XLOC_003357,28,10,36,29,0,12.5945,11.9682
XLOC_003358,26,3,32,27,0,1.88869,1.172
XLOC_003359,26,3,32,27,0,128.577,132.41
XLOC_003360,0,0,0,0,22,0.0,0.0
XLOC_003362,12,3,10,0,21,11.6645,12.166
XLOC_003367,65,19,63,71,4,19.6877,19.661
XLOC_003372,0,0,0,0,0,0.0,0.0369292
XLOC_003373,0,0,0,41,0,171.987,171.947
XLOC_003374,0,0,0,4,0,0.0202205,0.0
XLOC_003377,0,0,0,0,0,0.0467182,0.109214
XLOC_003379,21,0,5,4,46,0.0,0.0
XLOC_003383,11,6,13,8,0,7.4172,7.47375
XLOC_003384,10,5,19,10,4,179.385,187.009
XLOC_003385,28,7,30,22,0,3.36182,2.68576
XLOC_003386,18,12,18,10,30,0.286364,0.374301
XLOC_003387,0,0,0,0,1,0.0,0.0
XLOC_003388,13,0,16,11,9,0.146754,0.223533
XLOC_003389,0,4,8,0,57,0.0789607,0.0181346
XLOC_003390,19,7,27,11,5,3.74306,2.75332
XLOC_003391,73,0,38,95,0,9.29626,9.59119
XLOC_003392,15,29,20,3,84,0.0179345,0.0
XLOC_003399,30,10,32,33,0,14.4586,15.0419
XLOC_003400,21,6,27,15,3,0.0,0.0
XLOC_003401,16,6,19,20,0,7.16027,7.06217
XLOC_003402,14,8,19,11,0,47.1164,44.7936
XLOC_003403,24,4,32,24,0,0.0144224,0.0168083
XLOC_003404,6,0,0,0,16,0.0,0.0
XLOC_003405,29,4,34,30,4,45.9039,46.1729
XLOC_003406,37,5,40,27,0,36.5411,36.8321
XLOC_003407,19,0,26,17,0,5.77299,5.65479
XLOC_003408,14,3,14,9,3,0.403624,0.439979
XLOC_003409,0,4,0,0,4,28.7765,31.2998
XLOC_003410,27,4,28,24,0,0.211667,0.58944
XLOC_003411,28,3,30,25,0,3.39824,3.31349
XLOC_003412,12,0,27,6,0,1.99713,2.09155
XLOC_003413,25,4,27,20,0,0.227306,0.0651224
XLOC_003414,25,4,27,20,0,5.43055,5.56031
XLOC_003415,25,4,27,20,0,0.0,0.0
XLOC_003416,23,5,30,21,0,12.0419,11.5346
XLOC_003417,0,0,0,0,23,0.0,0.0
XLOC_003418,15,0,23,11,0,11.0758,10.3133
XLOC_003419,9,4,12,8,0,0.0841613,0.0586789
XLOC_003420,12,0,17,11,0,36.0552,35.6295
XLOC_003421,0,0,0,0,0,0.103302,0.167944
XLOC_003422,11,0,12,5,0,0.948007,1.04448
XLOC_003423,0,4,0,0,0,0.0,0.00740967
XLOC_003424,2,4,0,0,17,0.0,0.0388239
XLOC_003425,23,6,23,22,2,14.4426,16.3974
XLOC_003426,24,0,29,21,0,0.900053,0.965695
XLOC_003427,24,0,29,21,0,0.0,0.0
XLOC_003428,8,0,8,0,17,0.922663,0.891221
XLOC_003429,8,0,8,0,17,7.00525,6.58547
XLOC_003430,0,0,0,0,0,0.0,0.0
XLOC_003431,18,15,14,0,32,0.0169503,0.00590898
XLOC_003432,18,15,14,0,32,0.0,0.0
XLOC_003433,34,15,33,31,0,7.46475,7.41496
XLOC_003434,34,15,33,31,0,0.0,0.0
XLOC_003435,41,16,39,41,0,0.334246,0.356074
XLOC_003436,11,6,20,10,0,9.15288,8.78245
XLOC_003437,0,0,0,0,0,0.0835016,0.0478286
XLOC_003438,13,6,13,9,16,0.0322007,0.0566309
XLOC_003439,25,12,31,21,0,14.2894,14.7532
XLOC_003440,2,0,3,0,14,0.0,0.0
XLOC_003441,43,8,51,39,0,7.88359,7.52524
XLOC_003442,0,0,0,0,4,0.0,0.0302949
XLOC_003443,11,0,20,11,0,0.0493707,0.0363166
XLOC_003445,5,3,0,0,22,0.0,0.0
XLOC_003446,22,5,24,22,0,12.7185,11.736
XLOC_003448,20,0,20,12,0,4.13915,4.52936
XLOC_003449,37,0,41,32,0,58.9585,58.7915
XLOC_003450,39,0,43,40,0,10.2463,10.0001
XLOC_003452,0,4,0,0,8,0.0,0.0
XLOC_003453,25,5,21,6,37,0.11544,0.128304
XLOC_003454,8,0,10,0,9,0.24016,0.135083
XLOC_003455,0,0,0,0,0,7.71846,7.59175
XLOC_003456,33,15,33,25,0,25.4392,24.8599
XLOC_003457,0,3,0,0,3,1.65951,1.75718
XLOC_003458,0,3,0,0,3,0.286728,0.400095
XLOC_003459,0,3,0,0,3,7.31183,7.07166
XLOC_003460,0,3,0,0,3,0.0,0.0
XLOC_003461,0,3,0,0,3,0.0,0.0
XLOC_003462,0,0,0,0,0,0.0833102,0.105588
XLOC_003463,0,0,0,0,14,6.87979,7.35038
XLOC_003464,0,0,0,0,14,0.0,0.0
XLOC_003465,3,0,0,0,0,0.0,0.0667917
XLOC_003466,14,0,13,11,0,0.300234,0.420572
XLOC_003467,35,10,38,31,0,2.7544,4.03358
XLOC_003468,36,9,47,37,0,20.9569,21.3954
XLOC_003469,35,5,37,38,0,67.9551,70.1493
XLOC_003470,19,0,33,17,0,7.51723,6.58062
XLOC_003471,7,0,12,7,0,182.774,182.352
XLOC_003472,34,7,37,29,29,2.95917,2.12052
XLOC_003473,38,8,33,29,0,16.5429,16.6162
XLOC_003474,21,0,25,11,0,17.1223,16.7792
XLOC_003475,10,4,24,7,27,0.135389,0.156298
XLOC_003476,0,0,0,0,0,0.0,0.0
XLOC_003477,19,0,26,15,0,7.93916,7.11404
XLOC_003478,14,0,17,8,0,1.20083,1.11756
XLOC_003482,17,0,20,27,0,8.60295,9.20093
XLOC_003483,9,3,10,0,52,0.0672372,0.157245
XLOC_003485,56,10,54,56,0,115.366,115.476
XLOC_003486,0,5,0,0,0,0.0407668,0.0472282
XLOC_003487,15,5,15,7,3,4.60452,5.76519
XLOC_003490,11,16,0,16,22,0.289385,0.441416
XLOC_003491,9,0,0,0,41,0.0,0.0
XLOC_003492,36,6,31,50,0,11.4147,11.1975
XLOC_003493,36,6,31,50,0,1.98659,2.5558
XLOC_003495,0,0,0,0,0,0.0,0.0
XLOC_003496,12,3,22,9,0,6.85145,6.81674
XLOC_003497,12,0,19,15,0,1.46693,2.12205
XLOC_003498,0,0,0,0,0,0.736154,0.494021
XLOC_003499,0,0,0,0,0,0.0,0.0
XLOC_003501,21,16,14,7,86,1.14652,1.22667
XLOC_003502,0,0,0,0,0,0.214949,0.0145168
XLOC_003503,0,0,0,0,0,0.0,0.0
XLOC_003504,0,0,0,0,0,0.0,0.0
XLOC_003506,0,0,0,0,57,0.0,0.0
XLOC_003507,3,4,0,0,31,0.0,0.0
XLOC_003508,6,0,4,0,28,0.0572271,0.0167925
XLOC_003510,0,0,0,0,0,0.0,0.0
XLOC_003513,0,0,0,0,0,0.0,0.0
XLOC_003515,0,0,0,0,0,1.05541,1.0012
XLOC_003516,15,0,14,0,17,0.0787372,0.0900673
XLOC_003517,0,0,0,0,9,0.0,0.0
XLOC_003519,4,0,0,0,15,0.121745,0.280045
XLOC_003520,0,3,0,0,5,0.0,0.0
XLOC_003521,0,0,0,0,7,0.0,0.0
XLOC_003522,0,2,0,0,40,0.0,0.0
XLOC_003523,17,3,17,8,0,3.51908,3.53066
XLOC_003524,12,4,12,7,7,2.24119,2.79671
XLOC_003525,0,0,0,0,0,12.4639,12.8085
XLOC_003526,15,5,16,11,0,0.147257,0.255419
XLOC_003527,8,0,12,7,0,22.4628,23.0217
XLOC_003528,13,6,17,11,0,0.695969,0.55339
XLOC_003529,5,0,5,10,0,3.8445,3.52517
XLOC_003530,42,12,44,41,0,7.00099,5.93207
XLOC_003531,17,0,16,14,0,30.7407,29.9022
XLOC_003532,12,3,14,0,24,4.43515,3.87017
XLOC_003533,12,3,14,0,24,0.26799,0.442024
XLOC_003534,49,0,43,51,0,0.0,0.0
XLOC_003537,21,0,0,91,0,5.09829,4.63497
XLOC_003538,0,3,0,0,11,0.0,0.0
XLOC_003539,18,0,22,15,0,39.6302,37.4294
XLOC_003541,35,0,47,38,0,5.47718,5.18671
XLOC_003542,60,0,71,81,0,11.9492,12.1781
XLOC_003543,0,0,0,0,0,0.265706,0.265501
XLOC_003544,24,9,39,22,0,12.6813,12.5991
XLOC_003545,0,0,0,0,0,0.0,0.0
XLOC_003546,9,0,10,4,11,0.0279739,0.0208729
XLOC_003547,9,0,10,4,11,0.0,0.0
XLOC_003548,32,3,36,37,0,23.4271,22.5677
XLOC_003549,0,0,0,0,17,0.0104508,0.0
XLOC_003550,17,0,17,12,0,4.91117,5.9802
XLOC_003551,0,0,0,0,3,0.0734778,0.0
XLOC_003552,18,8,24,20,0,11.6142,12.3253
XLOC_003553,18,8,24,20,0,0.0,0.0
XLOC_003554,0,0,3,0,0,0.0256987,0.0
XLOC_003555,0,0,3,0,0,7.25135,6.30536
XLOC_003556,11,4,19,13,0,6.87894,7.02703
XLOC_003557,10,0,10,8,3,0.0,0.0425999
XLOC_003558,33,11,38,29,0,2.73639,3.08357
XLOC_003559,33,11,38,29,0,4.59609,4.91423
XLOC_003560,15,0,17,12,0,8.08687,7.49132
XLOC_003561,26,0,24,31,0,9.89553,9.6114
XLOC_003562,0,0,0,5,0,0.0,0.0
XLOC_003563,0,5,0,0,47,0.0,0.0
XLOC_003564,22,3,23,21,4,63.5761,65.4013
XLOC_003565,16,10,16,16,0,4.01382,4.09604
XLOC_003566,33,4,34,30,0,51.7063,49.8094
XLOC_003567,23,6,27,29,0,118.158,125.157
XLOC_003568,6,0,9,0,24,0.0,0.0
XLOC_003569,16,5,20,11,6,25.7777,24.5176
XLOC_003570,0,0,0,0,3,0.052162,0.0204427
XLOC_003571,8,0,0,0,0,0.317238,0.325593
XLOC_003572,0,0,0,0,38,0.0,0.0
XLOC_003573,16,0,16,13,3,99.4998,92.2848
XLOC_003574,8,0,0,0,47,0.0,0.00919526
XLOC_003575,8,0,0,0,47,0.496368,0.434649
XLOC_003576,26,0,35,24,3,225.715,221.228
XLOC_003577,29,12,27,30,10,5.81057,5.5253
XLOC_003578,15,0,23,11,0,17.9272,16.3195
XLOC_003579,21,6,23,14,0,8.40817,8.19458
XLOC_003580,7,0,17,12,0,0.0,0.0
XLOC_003581,7,0,17,12,0,35.4146,36.3584
XLOC_003582,17,0,25,26,0,20.2321,18.7297
XLOC_003583,25,6,41,24,0,31.6391,33.6952
XLOC_003584,12,0,14,16,0,18.9878,18.2206
XLOC_003585,12,0,14,16,0,1.38473,0.968952
XLOC_003586,12,0,14,16,0,152.945,147.741
XLOC_003587,0,0,0,0,0,0.350979,0.2891
XLOC_003588,17,5,18,16,0,15.8345,15.4038
XLOC_003589,18,0,22,20,0,3.92962,3.78773
XLOC_003590,6,0,0,0,0,0.0230882,0.0
XLOC_003591,3,0,0,0,3,0.0,0.0102327
XLOC_003592,0,0,0,0,0,0.521266,0.43077
XLOC_003593,36,0,27,19,0,3.28006,3.76444
XLOC_003594,36,0,40,29,0,3.872,3.40035
XLOC_003595,36,0,40,29,0,4.58847,4.24116
XLOC_003596,21,5,22,14,0,5.52068,6.14789
XLOC_003597,11,6,12,8,21,0.0151398,0.0356167
XLOC_003598,27,0,27,19,0,17.4509,17.2786
XLOC_003599,27,0,27,18,0,0.0,0.0
XLOC_003600,4,0,3,0,2,0.0,0.0
XLOC_003601,41,0,34,32,3,2.16714,2.04179
XLOC_003602,24,11,25,21,0,10.5231,9.41161
XLOC_003603,76,32,76,73,1,10.7168,10.6211
XLOC_003605,0,4,0,0,30,0.0317417,0.0869522
XLOC_003606,31,13,26,26,4,10.8416,10.408
XLOC_003607,31,0,30,28,0,12.6465,12.6309
XLOC_003610,25,4,32,13,12,2.63587,2.65959
XLOC_003611,0,7,0,0,25,0.0,0.0
XLOC_003613,0,0,0,0,0,10.8913,6.17086
XLOC_003614,12,10,13,3,29,0.0228741,0.0
XLOC_003615,18,0,20,18,0,0.0321298,0.0485132
XLOC_003616,40,6,36,36,0,21.5605,20.5882
XLOC_003617,12,0,31,37,0,44.5184,44.211
XLOC_003618,7,13,0,4,9,0.109312,0.0637666
XLOC_003619,42,9,34,39,4,0.0,0.0629737
XLOC_003621,0,0,0,0,3,0.0,0.0
XLOC_003622,5,0,3,0,18,0.0,0.0
XLOC_003623,11,4,10,0,79,0.0490222,0.028562
XLOC_003624,11,4,10,0,79,0.0,0.0
XLOC_003625,31,10,37,22,0,18.3818,17.474
XLOC_003626,22,6,9,4,64,0.0155962,0.0
XLOC_003627,53,7,57,55,0,201.331,200.39
XLOC_003628,0,0,0,0,0,10.552,10.1967
XLOC_003630,0,0,0,26,0,22.0892,21.7205
XLOC_003631,49,2,69,37,0,0.432042,0.581084
XLOC_003632,49,2,69,37,0,4.18717,4.10073
XLOC_003633,6,0,5,0,8,0.0,0.0253076
XLOC_003634,0,0,0,0,0,0.013548,0.0
XLOC_003635,15,0,16,8,7,34.1493,33.6222
XLOC_003636,7,0,8,0,19,0.0,0.0
XLOC_003637,14,5,17,14,0,105.491,107.004
XLOC_003638,0,0,0,0,0,0.0611009,0.0545876
XLOC_003639,23,9,26,32,0,18.7877,19.6834
XLOC_003640,23,9,26,32,0,0.0,0.0
XLOC_003642,14,9,14,4,26,0.0791029,0.0171226
XLOC_003643,8,0,22,11,0,33.3478,35.53
XLOC_003645,19,9,21,17,2,0.086623,0.0507119
XLOC_003646,14,3,19,13,0,7.83451,7.16256
XLOC_003648,14,4,19,13,0,2.72155,1.92208
XLOC_003649,12,5,22,13,0,0.759844,0.873498
XLOC_003650,28,10,28,23,0,19.4687,19.7552
XLOC_003651,3,0,4,0,3,0.18845,0.30361
XLOC_003652,4,0,6,0,24,540.622,531.34
XLOC_003653,0,0,0,0,0,5.75316,6.50632
XLOC_003655,9,3,11,0,8,0.0,0.08295
XLOC_003656,9,3,11,0,8,12.8911,13.4965
XLOC_003657,9,3,11,0,8,0.234965,0.585035
XLOC_003658,0,0,0,0,0,2.83266,2.87043
XLOC_003659,27,7,29,38,0,113.424,112.989
XLOC_003660,12,4,18,10,0,3.12215,2.96994
XLOC_003661,18,6,21,19,0,67.7779,65.7389
XLOC_003662,10,0,14,8,0,21.7379,21.1345
XLOC_003663,0,0,0,0,7,3.11059,3.54792
XLOC_003666,0,0,0,0,0,0.118923,0.159172
XLOC_003667,0,0,0,0,11,0.0,0.0
XLOC_003668,15,0,21,2,20,0.231219,0.173909
XLOC_003669,23,5,31,24,0,66.6478,67.0121
XLOC_003670,11,5,15,11,8,4.65032,4.05778
XLOC_003671,14,3,7,0,81,0.0166691,0.0
XLOC_003672,17,0,16,25,0,5.30152,5.20876
XLOC_003673,48,9,40,54,0,6.30736,6.65743
XLOC_003674,11,2,16,3,0,8.40981,8.29025
XLOC_003675,26,0,26,17,0,22.6277,22.1291
XLOC_003676,32,14,29,22,0,20.1295,18.8454
XLOC_003677,15,0,9,14,6,3.60316,3.56852
XLOC_003678,49,4,50,54,0,19.7392,20.7531
XLOC_003679,7,0,0,0,20,0.0,0.0
XLOC_003680,15,0,14,0,45,0.978671,1.2295
